"project","version","class","lignes_code","lignes_comm","nb_methodes","nb_interfaces","nb_sous_classes","nb_classes_abstract","jax_nb_methodes_abstraites","DJEA","NDJEA","ICU","ICNU","ICD","ICC","encapsulation_rate_methods","encapsulation_rate_fields","encapsulation_rate_total","dms_score","CohesionRate"
"Math-2","buggy","BardFunction","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.1129","0.0000"
"Math-2","buggy","MultivariateInterpolator","52","3","1","1","0","0","1","0","4","5","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","BigFractionFormat","288","34","11","0","1","0","0","0","1","9","0","0","0","0.0909","1.0000","0.1667","0.0587","0.0000"
"Math-2","buggy","BicubicSplineInterpolatingFunction","592","42","24","0","0","0","0","0","7","7","0","0","0","0.2500","1.0000","0.6000","0.0290","0.8182"
"Math-2","buggy","NullArgumentException","52","5","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","buggy","MidpointIntegrator","68","6","0","0","1","0","0","0","0","0","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","buggy","FastSineTransformer","181","11","3","0","0","0","0","0","1","8","0","0","0","0.3333","0.5000","0.4000","0.0914","0.0000"
"Math-2","buggy","LogitTest","225","5","15","0","0","0","0","0","0","12","0","0","0","0.0000","1.0000","0.0625","0.1006","0.2000"
"Math-2","buggy","Function","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","Well19937cTest","115","1","2","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0226","0.0000"
"Math-2","buggy","MultivariateFunctionPenaltyAdapterTest","192","2","10","0","0","0","0","0","0","10","0","0","0","0.0000","1.0000","0.5455","0.0697","0.0000"
"Math-2","buggy","SaddlePointExpansion","201","39","3","0","0","0","0","0","0","3","0","0","0","0.0000","1.0000","0.4000","0.0903","0.0000"
"Math-2","buggy","TooManyIterationsException","40","4","0","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","buggy","MidpointIntegratorTest","189","1","10","0","0","0","0","0","24","17","0","0","0","0.0000","1.0000","0.0000","0.1110","0.0000"
"Math-2","buggy","LeastSquaresProblem","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0484","0.0000"
"Math-2","buggy","AggregateSummaryStatistics","421","31","17","0","1","0","0","0","0","4","0","0","0","0.0000","1.0000","0.4000","0.0393","1.0000"
"Math-2","buggy","DormandPrince853Integrator","287","42","2","0","1","0","0","0","0","1","0","0","0","0.5000","1.0000","0.9545","0.0419","0.0000"
"Math-2","buggy","ConstantDistribution","","","","","","","","","","","","","","0.0000","1.0000","0.1538","0.0009","1.0000"
"Math-2","buggy","Sigmoid","218","23","7","0","0","0","0","0","7","10","0","0","0","0.3333","1.0000","0.3333","0.0341","1.0000"
"Math-2","buggy","SubLine","212","19","6","0","1","0","0","0","1","7","0","0","0","0.3333","1.0000","0.3333","0.1199","1.0000"
"Math-2","buggy","WithMaxEvaluations","36","3","1","1","0","0","1","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","PlaneTest","169","1","10","0","0","0","0","0","12","8","0","0","0","0.0000","1.0000","0.0000","0.1445","0.0000"
"Math-2","buggy","MicrosphereSurfaceElement","","","","","","","","","","","","","","0.0000","1.0000","0.3750","0.0019","0.8000"
"Math-2","buggy","ExponentialDistributionTest","135","12","12","0","1","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0000","0.0495","0.0000"
"Math-2","buggy","TransformType","31","4","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-2","buggy","ThreeEighthesStepInterpolatorTest","98","1","2","0","0","0","0","1","9","16","0","0","0","0.0000","1.0000","0.0000","0.1823","0.0000"
"Math-2","buggy","SchedulingChecker","","","","","","","","","","","","","","0.0000","1.0000","0.6000","0.0052","0.6000"
"Math-2","buggy","UnivariateStatisticAbstractTest","226","20","8","0","0","1","2","0","0","10","0","0","0","0.0000","1.0000","0.7778","0.0927","0.8333"
"Math-2","buggy","HessenbergTransformer","233","23","5","0","0","0","0","0","0","2","0","0","0","0.2000","1.0000","0.6000","0.0671","1.0000"
"Math-2","buggy","FractionConversionException","56","5","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","buggy","NotARotationMatrixException","48","4","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","buggy","IntDoublePair","","","","","","","","","","","","","","0.0000","1.0000","0.4000","0.0043","0.6667"
"Math-2","buggy","FrenchVector3DFormatTest","34","1","2","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-2","buggy","Exp","54","5","3","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0172","0.0000"
"Math-2","buggy","FastFourierTransformer","675","53","14","0","0","0","0","0","2","12","0","0","0","0.1667","1.0000","0.3750","0.0548","0.5000"
"Math-2","buggy","Edge","","","","","","","","","","","","","","0.2000","1.0000","0.3333","0.0043","1.0000"
"Math-2","buggy","InverseHilbertMatrix","100","11","4","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.2000","0.0452","1.0000"
"Math-2","buggy","SimplePointChecker","146","8","1","0","1","0","0","0","0","3","0","0","0","0.0000","1.0000","0.6667","0.1323","0.0000"
"Math-2","buggy","EnumeratedIntegerDistribution","211","14","8","0","1","0","0","0","0","10","0","0","0","0.0000","1.0000","0.2000","0.0452","0.8750"
"Math-2","buggy","ComplexFormatTest","33","1","2","0","1","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-2","buggy","SpearmansCorrelation","260","18","8","0","0","0","0","0","0","12","0","0","0","0.3750","1.0000","0.5455","0.0766","0.5000"
"Math-2","buggy","CodyWaite","","","","","","","","","","","","","","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-2","buggy","LegendreHighPrecisionRuleFactory","216","40","1","0","1","0","0","0","1","4","0","0","0","1.0000","1.0000","1.0000","0.6290","0.0000"
"Math-2","buggy","MaxCountExceededCallback","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","RunTest","","","","","","","","","","","","","","0.0000","1.0000","0.3333","0.0000","0.0000"
"Math-2","buggy","Node","","","","","","","","","","","","","","0.4286","1.0000","0.5789","0.0523","1.0000"
"Math-2","buggy","UnitSphereRandomVectorGenerator","81","10","1","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.6667","0.0452","0.0000"
"Math-2","buggy","MultivariateDifferentiableMultiStartOptimizer","53","3","0","0","1","0","0","0","0","2","0","0","0","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","buggy","DifferentiableMultivariateVectorFunction","37","3","1","1","0","0","1","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","PolynomialFunction","413","28","18","0","0","0","0","0","7","12","0","0","0","0.0000","1.0000","0.0000","0.0444","0.8750"
"Math-2","buggy","Euclidean1D","83","13","4","0","0","0","0","0","1","4","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-2","buggy","GaussIntegratorTest","75","2","3","0","0","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0000","0.0581","0.0000"
"Math-2","buggy","Beta","511","24","12","0","0","0","0","0","4","4","0","0","0","0.4000","1.0000","0.5385","0.0935","0.4000"
"Math-2","buggy","BaseMultiStartMultivariateOptimizer","230","33","6","0","1","1","3","0","0","4","0","0","0","0.5000","1.0000","0.7692","0.0473","1.0000"
"Math-2","buggy","SimpleInverseFunction","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0048","0.0000"
"Math-2","buggy","AbstractRealDistributionTest","211","2","24","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.0000","0.0237","0.0000"
"Math-2","buggy","EuclideanDoublePoint","101","11","6","0","0","0","0","0","0","4","0","0","0","0.0000","1.0000","0.2500","0.0237","1.0000"
"Math-2","buggy","GraggBulirschStoerStepInterpolator","406","32","7","0","1","0","0","2","1","7","0","0","0","0.4286","1.0000","0.7333","0.0571","0.8571"
"Math-2","buggy","SmoothingPolynomialBicubicSplineInterpolator","170","22","1","0","1","0","0","0","4","11","0","0","0","0.0000","1.0000","0.8000","0.2581","0.0000"
"Math-2","buggy","RombergIntegrator","143","9","1","0","1","0","0","0","2","6","0","0","0","1.0000","0.0000","0.5000","0.1935","0.0000"
"Math-2","buggy","RealVectorFormatAbstractTest","355","2","32","0","0","1","2","0","0","6","0","0","0","0.0625","0.0000","0.0588","0.0496","0.8333"
"Math-2","buggy","PathIsExploredException","","","","","","","","","","","","","","1.0000","1.0000","1.0000","0.0000","1.0000"
"Math-2","buggy","StepNormalizerOutputTestBase","282","17","29","0","0","1","7","0","68","11","0","0","0","0.3103","1.0000","0.3333","0.0408","0.0909"
"Math-2","buggy","LUDecomposition","386","42","10","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.4286","0.0490","1.0000"
"Math-2","buggy","BinaryChromosomeTest","65","2","3","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0581","0.0000"
"Math-2","buggy","DefaultProcessModel","166","15","5","0","0","0","0","0","0","7","0","0","0","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-2","buggy","SobolSequenceGeneratorTest","107","5","5","0","0","0","0","1","0","5","0","0","0","0.0000","1.0000","0.2857","0.0503","0.6000"
"Math-2","buggy","HaltonSequenceGenerator","184","15","4","0","0","0","0","0","1","5","0","0","0","0.2500","1.0000","0.7000","0.0113","1.0000"
"Math-2","buggy","HarmonicOscillator","184","14","7","0","0","0","0","0","7","9","0","0","0","0.3333","1.0000","0.3333","0.0313","0.7500"
"Math-2","buggy","HighamHall54Integrator","136","11","2","0","1","0","0","0","0","1","0","0","0","0.5000","1.0000","0.8571","0.0355","0.0000"
"Math-2","buggy","SetVisitor","","","","","","","","","","","","","","0.0000","1.0000","0.3333","0.0000","0.0000"
"Math-2","buggy","StatUtilsTest","556","71","17","0","0","0","0","0","0","7","0","0","0","0.0000","1.0000","0.3929","0.1717","0.8824"
"Math-2","buggy","RectangularCholeskyDecomposition","196","19","2","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.5000","0.0000","0.0000"
"Math-2","buggy","TheoreticalValuesFunction","","","","","","","","","","","","","","0.0000","1.0000","0.3333","0.0710","1.0000"
"Math-2","buggy","UnivariateDifferentiableMatrixFunction","41","3","1","1","0","0","1","0","1","2","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","Rosenbrock","","","","","","","","","","","","","","0.0000","1.0000","0.3333","0.0000","1.0000"
"Math-2","buggy","OneWayAnovaTest","155","8","4","0","0","0","0","0","0","6","0","0","0","0.0000","1.0000","0.5556","0.1556","1.0000"
"Math-2","buggy","GammaDistributionTest","358","24","24","0","1","0","0","7","0","10","0","0","0","0.1667","1.0000","0.2000","0.0710","0.0000"
"Math-2","buggy","Pow","34","3","1","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.0129","0.0000"
"Math-2","buggy","ArgUtilsTest","76","3","2","0","0","0","0","0","0","4","0","0","0","0.5000","1.0000","0.5000","0.1081","0.0000"
"Math-2","buggy","UniformCrossoverTest","152","7","10","0","0","0","0","0","0","8","0","0","0","0.1250","1.0000","0.3636","0.0277","0.6250"
"Math-2","buggy","BicubicSplineInterpolatingFunctionTest","670","53","25","0","0","0","0","0","0","10","0","0","0","0.0000","1.0000","0.0000","0.0693","0.0000"
"Math-2","buggy","CholeskyDecomposition","307","30","8","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.2000","0.0399","1.0000"
"Math-2","buggy","GradientMultivariateOptimizer","103","13","3","0","1","1","0","0","1","5","0","0","0","0.6667","1.0000","0.7500","0.0237","0.6667"
"Math-2","buggy","DifferentiableUnivariateMatrixFunction","37","3","1","1","0","0","1","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","EulerStepInterpolatorTest","194","1","5","0","1","0","0","1","12","19","0","0","0","1.0000","1.0000","1.0000","0.1768","0.0000"
"Math-2","buggy","AbstractConvergenceChecker","103","11","3","0","0","1","1","0","0","1","0","0","0","0.0000","1.0000","0.5714","0.0000","0.0000"
"Math-2","buggy","SummaryStatisticsTest","339","18","15","0","0","0","0","0","0","8","0","0","0","0.1333","1.0000","0.5517","0.2153","1.0000"
"Math-2","buggy","MultivariateNormalDistribution","241","21","6","0","1","0","0","0","1","10","0","0","0","0.1667","1.0000","0.5455","0.0419","1.0000"
"Math-2","buggy","BetaDistribution","237","24","13","0","1","0","0","0","0","7","0","0","0","0.1538","0.8333","0.3684","0.0189","0.5385"
"Math-2","buggy","PopulationSize","","","","","","","","","","","","","","0.4000","1.0000","0.5714","0.0000","0.0000"
"Math-2","buggy","MullerSolverTest","149","10","4","0","0","0","0","0","0","9","0","0","0","0.0000","1.0000","0.0000","0.1710","0.0000"
"Math-2","buggy","DefaultFieldMatrixChangingVisitor","59","7","3","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.2500","0.0000","0.0000"
"Math-2","buggy","Array2DRowFieldMatrix","613","42","26","0","1","0","0","0","25","13","0","0","0","0.0769","1.0000","0.1429","0.0679","0.8846"
"Math-2","buggy","LeafMerger","","","","","","","","","","","","","","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","NewtonSolverTest","111","4","5","0","0","0","0","0","0","9","0","0","0","0.0000","1.0000","0.0000","0.1265","0.0000"
"Math-2","buggy","MathRuntimeException","66","8","3","0","1","0","0","0","0","3","0","0","0","0.0000","1.0000","0.4000","0.0086","1.0000"
"Math-2","buggy","BaseAbstractUnivariateIntegrator","281","36","12","0","0","1","1","0","9","10","0","0","0","0.4167","0.6667","0.5417","0.0140","0.8182"
"Math-2","buggy","LinearRank1Function","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.0968","0.0000"
"Math-2","buggy","SecantSolverTest","40","7","2","0","1","0","0","0","0","0","0","0","0","1.0000","1.0000","1.0000","0.0000","0.0000"
"Math-2","buggy","TDistribution","236","20","11","0","1","0","0","0","0","7","0","0","0","0.0909","0.7500","0.2667","0.0150","0.2727"
"Math-2","buggy","BlockRealMatrix","1582","128","51","0","1","0","0","0","50","11","0","0","0","0.0588","0.8571","0.1552","0.0745","1.0000"
"Math-2","buggy","TriangularDistributionTest","193","46","14","0","1","0","0","0","0","4","0","0","0","0.0000","1.0000","0.0000","0.0221","0.0000"
"Math-2","buggy","AbstractFormat","210","18","10","0","1","1","0","0","0","7","0","0","0","0.4000","1.0000","0.5385","0.0268","0.4000"
"Math-2","buggy","AbstractRandomGenerator","272","17","12","0","0","1","2","0","0","2","0","0","0","0.0000","1.0000","0.0769","0.0212","0.2000"
"Math-2","buggy","FirstOrderConverterTest","112","1","7","0","0","0","0","0","16","8","0","0","0","0.0000","1.0000","0.5000","0.0424","0.0000"
"Math-2","buggy","PolyhedronsSet","445","48","18","0","1","0","0","0","0","17","0","0","0","0.0000","1.0000","0.5000","0.0772","0.0000"
"Math-2","buggy","EquationsMapper","98","10","4","0","0","0","0","0","2","2","0","0","0","0.0000","1.0000","0.4286","0.0113","1.0000"
"Math-2","buggy","MathArraysTest","981","40","43","0","0","0","0","0","0","13","0","0","0","0.0000","1.0000","0.0000","0.1139","0.0000"
"Math-2","buggy","MultiStartMultivariateOptimizerTest","125","4","4","0","0","0","0","0","0","16","0","0","0","0.0000","1.0000","0.3333","0.1218","0.0000"
"Math-2","buggy","UnivariateMatrixFunction","34","3","1","1","0","0","1","0","0","0","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","MultivariateNormalDistributionTest","152","8","5","0","0","0","0","0","0","5","0","0","0","0.0000","1.0000","0.0000","0.0729","0.0000"
"Math-2","buggy","LinearRank1ZeroColsAndRowsFunction","","","","","","","","","","","","","","0.0000","1.0000","0.6667","0.1355","0.0000"
"Math-2","buggy","NormalDistribution","270","29","16","0","1","0","0","0","3","8","0","0","0","0.0625","0.8571","0.3043","0.0091","0.5000"
"Math-2","buggy","PolynomialFitter","112","9","3","0","1","0","0","0","0","2","0","0","0","0.0000","1.0000","0.2500","0.0129","0.0000"
"Math-2","buggy","NPointCrossover","179","14","3","0","0","0","0","0","4","8","0","0","0","0.3333","1.0000","0.5000","0.1054","0.6667"
"Math-2","buggy","DifferentiableMultivariateOptimizer","38","2","0","1","0","0","0","0","0","1","0","0","0","1.0000","1.0000","1.0000","0.0000",""
"Math-2","buggy","DftNormalization","57","4","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"Math-2","buggy","UniformRandomGenerator","58","6","1","0","0","0","0","0","0","1","0","0","0","0.0000","1.0000","0.6667","0.0129","0.0000"
"Math-2","buggy","AbstractParameterizable","78","8","3","0","0","1","0","0","1","2","0","0","0","0.0000","1.0000","0.2500","0.0183","0.6667"
"Math-2","buggy","Percentile","510","37","14","0","1","0","0","0","7","9","0","0","0","0.2143","1.0000","0.4211","0.0449","0.6429"
"Math-2","buggy","MatrixDimensionMismatchExceptionTest","37","2","1","0","0","0","0","0","0","2","0","0","0","0.0000","1.0000","0.0000","0.1032","0.0000"
"Math-2","buggy","ClusterPlot","","","","","","","","","","","","","","0.6667","1.0000","0.8333","0.1086","0.0000"
"Math-2","buggy","DSCompilerTest","477","4","10","0","0","0","0","4","4","7","0","0","0","0.3000","1.0000","0.3000","0.3497","0.0000"
"Math-2","buggy","AbstractUnivariateStatisticTest","103","18","2","0","0","0","0","0","0","4","0","0","0","0.0000","1.0000","0.7500","0.1774","1.0000"
"Math-2","buggy","FieldElement","88","10","8","1","0","0","8","0","6","2","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","PascalDistribution","219","16","9","0","1","0","0","0","0","8","0","0","0","0.0000","1.0000","0.2500","0.0136","0.4444"
"Math-2","buggy","UnivariateFunctionDifferentiator","34","3","1","1","0","0","1","0","0","1","0","0","0","0.0000","1.0000","0.0000","0.0000",""
"Math-2","buggy","BiQuadratic","","","","","","","","","","","","","","0.0000","1.0000","0.5455","0.0103","1.0000"
"Math-2","buggy","StorelessCovarianceTest","263","12","7","0","0","0","0","0","0","6","0","0","0","0.1429","1.0000","0.4000","0.0783","0.7143"
"Math-2","buggy","LineSearchFunction","","","","","","","","","","","","","","0.0000","1.0000","0.5000","0.0452","0.0000"
"Math-2","buggy","Sinc","206","29","3","0","0","0","0","0","1","7","0","0","0","0.0000","1.0000","0.4000","0.0720","0.6667"
"Math-2","buggy","FDistribution","293","25","13","0","1","0","0","0","0","6","0","0","0","0.1538","0.8571","0.4000","0.0139","0.3077"
